task_id,user_id,descricao,status,prioridade,data_criacao,data_limite,complexidade
100203,1,"Flashcards de Thinking, Fast and Slow (D. Kahneman) - termos do capítulo 6",Concluída,Baixa,2025-02-12,2025-02-12,Básica
100204,1,"Flashcards de Thinking, Fast and Slow (D. Kahneman) - termos do capítulo 4",Concluída,Baixa,2025-02-12,2025-02-12,Básica
100205,1,"Exercícios práticos de Thinking, Fast and Slow (D. Kahneman) (pág. 185-196)",Concluída,Baixa,2025-02-12,2025-02-12,Básica
100206,1,"Revisar anotações sobre Thinking, Fast and Slow (D. Kahneman)",Concluída,Baixa,2025-02-12,2025-02-12,Básica
100207,1,"Apresentação de 5 slides sobre Thinking, Fast and Slow (D. Kahneman)",Pendente,Média,2025-02-12,2025-02-12,Média
100208,1,"Flashcards de Thinking, Fast and Slow (D. Kahneman) - termos do capítulo 9",Concluída,Baixa,2025-02-13,2025-02-13,Básica
100209,1,"Revisar anotações sobre Thinking, Fast and Slow (D. Kahneman)",Pendente,Baixa,2025-02-13,2025-02-13,Básica
100210,1,"Ler Thinking, Fast and Slow (D. Kahneman) - capítulo 12",Concluída,Baixa,2025-02-13,13/02/2025,Básica
100211,1,"Resumo de Thinking, Fast and Slow (D. Kahneman) - seções 6-7",Concluída,Baixa,2025-02-13,2025-02-13,Básica
100212,1,"Revisar anotações sobre Thinking, Fast and Slow (D. Kahneman)",Concluída,MEDIA,2025-02-14,2025-02-14,Básica
100213,1,"Resumo de Thinking, Fast and Slow (D. Kahneman) - seções 6-7",Concluída,Baixa,2025-02-14,2025-02-14,Básica
100214,1,"Aplicar exemplo de código de Thinking, Fast and Slow (D. Kahneman)",Concluída,Baixa,2025-02-14,2025-02-14,Básica
100215,1,"R3sumo d3 Thinking, F@st @nd Slow (D. K@hn3m@n) - s3çõ3s 11-13",Concluída,Baixa,2025-02-14,2025-02-14,Básica
100216,1,"Aplicar exemplo de código de Thinking, Fast and Slow (D. Kahneman)",Concluída,Baixa,2025-02-14,2025-02-14,Básica
100217,1,"Flashcards de Thinking, Fast and Slow (D. Kahneman) - termos do capítulo 7",Concluída,Baixa,2025-02-15,2025-02-15,Básica
100218,1,"Exercícios práticos de Thinking, Fast and Slow (D. Kahneman) (pág. 42-54)",Concluída,Baixa,2025-02-15,2025-02-15,Básica
100219,1,"Aplicar exemplo de código de Thinking, Fast and Slow (D. Kahneman)",Concluída,Baixa,2025-02-15,2025-02-15,Básica
100220,1," Flashcards de Thinking, Fast and Slow (D. Kahneman) - termos do capítulo 10   ",Concluída,Baixa,2025-02-15,2025-02-15,Básica
100221,1,"Ler Thinking, Fast and Slow (D. Kahneman) - capítulo 6",Concluída,Baixa,2025-02-15,2025-02-15,Básica
100222,1,"Resumo de Thinking, Fast and Slow (D. Kahneman) - seções 4-5",Concluída,Baixa,2025-02-15,2025-02-15,Básica
100223,1,Ler Mindset (C. Dweck) - capítulo 12,Concluída,Baixa,2025-02-16,2025-02-16,Básica
100224,1,Aplicar exemplo de código de Mindset (C. Dweck),Concluída,Baixa,2025-02-16,2025-02-16,Básica
100225,1,Aplicar exemplo de código de Mindset (C. Dweck),Concluída,Baixa,2025-02-16,2025-02-16,Básica
100226,1,Exercícios práticos de Mindset (C. Dweck) (pág. 50-57),Adiada,Baixa,2025-02-16,2025-02-16,Básica
100227,1,Ler Mindset (C. Dweck) - capítulo 1,Concluída,Baixa,2025-02-17,2025-02-17,Básica
100228,1,Ler Mindset (C. Dweck) - capítulo 2,Concluída,Baixa,2025-02-17,2025-02-17,Básica
100229,1,Ler Mindset (C. Dweck) - capítulo 7,Concluída,Baixa,2025-02-17,2025-02-17,Básica
100230,1,Aplicar exemplo de código de Mindset (C. Dweck),Concluída,Baixa,2025-02-17,17/02/2025,Básica
100231,1,Exercícios práticos de Mindset (C. Dweck) (pág. 224-234),Concluída,Baixa,2025-02-18,2025-02-18,Básica
100232,1,Aplicar exemplo de código de Mindset (C. Dweck),Concluída,Baixa,2025-02-18,18/02/2025,Básica
100233,1,Exercícios práticos de Mindset (C. Dweck) (pág. 50-60),Adiada,Baixa,2025-02-18,2025-02-18,Básica
100234,1,Exercícios práticos de Mindset (C. Dweck) (pág. 35-44),Concluída,Baixa,2025-02-18,2025-02-18,Básica
100235,1,Revisar anotações sobre Mindset (C. Dweck),Concluída,Baixa,2025-02-18,2025-02-18,Básica
100236,1,Aplicar exemplo de código de Mindset (C. Dweck),Pendente,Baixa,2025-02-19,2025-02-19,Básica
100237,1,Revisar anotações sobre Mindset (C. Dweck),Concluída,Baixa,2025-02-19,2025-02-19,Básica
100238,1,Exercícios práticos de Mindset (C. Dweck) (pág. 27-35),Concluída,Baixa,2025-02-19,2025-02-19,Básica
100239,1,Exercícios práticos de Mindset (C. Dweck) (pág. 135-142),Concluída,Baixa,2025-02-19,2025-02-19,Básica
100240,1,Aplicar exemplo de código de Mindset (C. Dweck),Concluída,Baixa,2025-02-19,2025-02-19,Básica
100241,1,Resumo de Mindset (C. Dweck) - seções 1-3,Concluída,Baixa,2025-02-19,2025-02-19,Básica
100242,1,Ler Mindset (C. Dweck) - capítulo 4,Concluída,Baixa,2025-02-20,2025-02-20,Básica
100243,1,Aplicar exemplo de código de Mindset (C. Dweck),Concluída,Baixa,2025-02-20,2025-02-20,Básica
100244,1, Aplicar exemplo de código de Mindset (C. Dweck)   ,Concluída,Baixa,2025-02-20,2025-02-20,Básica
100245,1,Flashcards de Mindset (C. Dweck) - termos do capítulo 6,Concluída,Baixa,2025-02-21,2025-02-21,Básica
100246,1,Resumo de Mindset (C. Dweck) - seções 6-6,Concluída,Baixa,2025-02-21,2025-02-21,Básica
100247,1,Resumo de Mindset (C. Dweck) - seções 8-9,Concluída,Baixa,2025-02-21,2025-02-21,Básica
100248,1,Apresentação de 5 slides sobre Mindset (C. Dweck),Pendente,Média,2025-02-21,2025-02-21,Média
100249,1,Ler Mindset (C. Dweck) - capítulo 5,Concluída,Baixa,2025-02-22,2025-02-22,Básica
100250,1,Exercícios práticos de Mindset (C. Dweck) (pág. 236-247),Concluída,Baixa,2025-02-22,2025-02-22,Básica
100251,1,Revisar anotações sobre Mindset (C. Dweck),Pendente,Baixa,2025-02-22,2025-02-22,Básica
100252,1,Revisar anotações sobre Mindset (C. Dweck),Concluída,Baixa,2025-02-23,2025-02-23,Básica
100253,1,Flashcards de Mindset (C. Dweck) - termos do capítulo 7,Concluída,Baixa,2025-02-23,2025-02-23,Básica
100254,1,Aplicar exemplo de código de Mindset (C. Dweck),Concluída,Baixa,2025-02-23,2025-02-23,Básica
100255,1,Flashcards de Mindset (C. Dweck) - termos do capítulo 5,Pendente,Baixa,2025-02-23,2025-02-23,Básica
100256,1,Relatório semanal: síntese de Mindset (C. Dweck),Concluída,Média,2025-02-23,2025-02-24,Média
100257,1,Aplicar exemplo de código de Mindset (C. Dweck),Concluída,Baixa,2025-02-24,2025-02-24,Básica
100258,1,Resumo de Mindset (C. Dweck) - seções 10-11,Concluída,Baixa,2025-02-24,24/02/2025,Básica
100259,1,Revisar anotações sobre Mindset (C. Dweck),Adiada,Baixa,2025-02-24,2025-02-24,Básica
100260,1,Resumo de Mindset (C. Dweck) - seções 12-12,Pendente,Baixa,2025-02-24,2025-02-24,Básica
100261,1,Ler Mindset (C. Dweck) - capítulo 2,Concluída,Baixa,2025-02-24,2025-02-24,Básica
100262,1,Flashcards de Mindset (C. Dweck) - termos do capítulo 10,Concluída,Baixa,2025-02-25,2025-02-25,Básica
100263,1,Aplicar exemplo de código de Mindset (C. Dweck),Concluída,Baixa,2025-02-25,2025-02-25,Básica
100264,1,Aplicar exemplo de código de Mindset (C. Dweck),Concluída,Baixa,2025-02-25,2025-02-25,Básica
100265,1,Exercícios práticos de Mindset (C. Dweck) (pág. 131-140),Concluída,Baixa,2025-02-25,2025-02-25,Básica
100266,1,Aplicar exemplo de código de Mindset (C. Dweck),Concluída,—,2025-02-25,2025-02-25,Básica
100267,1,Aplicar exemplo de código de Mindset (C. Dweck),Concluída,Baixa,2025-02-25,2025-02-25,Básica
100268,1,Ler Mindset (C. Dweck) - capítulo 3,Concluída,Baixa,2025-02-26,2025-02-26,Básica
100269,1,Flashcards de Mindset (C. Dweck) - termos do capítulo 9,Concluída,Baixa,2025-02-26,2025-02-26,Básica
100270,1,Aplicar exemplo de código de Mindset (C. Dweck),Concluída,Baixa,2025-02-26,2025-02-26,Básica
100271,1,Flashcards de Mindset (C. Dweck) - termos do capítulo 4,Concluída,Baixa,2025-02-26,2025-02-26,Básica
100272,1,Resumo de Mindset (C. Dweck) - seções 2-3,Concluída,Baixa,2025-02-27,2025-02-27,Básica
100273,1,Revisar anotações sobre Mindset (C. Dweck),Concluída,Baixa,2025-02-27,2025-02-27,Básica
100274,1,Ler Mindset (C. Dweck) - capítulo 4,Concluída,Baixa,2025-02-27,2025-02-27,Básica
100275,1,Flashcards de Mindset (C. Dweck) - termos do capítulo 4,Pendente,Baixa,2025-02-28,2025-02-28,Básica
100276,1,Resumo de Mindset (C. Dweck) - seções 8-9,Pendente,Baixa,2025-02-28,2025-02-28,Básica
100277,1,Exercícios práticos de Mindset (C. Dweck) (pág. 99-113),Concluída,Baixa,2025-02-28,2025-02-28,Básica
100278,1,Revisar anotações sobre Mindset (C. Dweck),Concluída,Baixa,2025-03-01,2025-03-01,Básica
100279,1,Resumo de Mindset (C. Dweck) - seções 2-2,Adiada,Baixa,2025-03-01,2025-03-01,Básica
100280,1,Ler Mindset (C. Dweck) - capítulo 1,Pendente,Baixa,2025-03-01,2025-03-01,Básica
100281,1,Resumo de Mindset (C. Dweck) - seções 5-7,Pendente,Baixa,2025-03-01,2025-03-01,Básica
100282,1,Flashcards de Mindset (C. Dweck) - termos do capítulo 6,Concluída,Baixa,2025-03-01,2025-03-01,Básica
100283,1,Flashcards de Mindset (C. Dweck) - termos do capítulo 5,Concluída,Baixa,2025-03-01,2025-03-01,Básica
100284,1,Relatório semanal: síntese de Mindset (C. Dweck),Concluída,Média,2025-03-01,2025-03-03,Média
100285,1,Flashcards de Mindset (C. Dweck) - termos do capítulo 1,Concluída,Baixa,2025-03-02,2025-03-02,Básica
100286,1,Ler Mindset (C. Dweck) - capítulo 9,Concluída,Baixa,2025-03-02,2025-03-02,Básica
100287,1,Revisar anotações sobre Mindset (C. Dweck),Concluída,Baixa,2025-03-02,2025-03-02,Básica
100288,1,Resolver lista de exercícios de Mindset (C. Dweck),Concluída,Média,2025-03-02,2025-03-02,Média
100289,1,Ler Mindset (C. Dweck) - capítulo 5,Pendente,Baixa,2025-03-03,2025-03-03,Básica
100290,1,Revisar anotações sobre Mindset (C. Dweck),Adiada,Baixa,2025-03-03,2025-03-03,Básica
100291,1,Revisar anotações sobre Mindset (C. Dweck),Concluída,Baixa,2025-03-03,2025-03-03,Básica
100292,1,Resumo de Mindset (C. Dweck) - seções 7-9,Concluída,Baixa,2025-03-04,04/03/2025,Básica
100293,1,Resumo de Mindset (C. Dweck) - seções 6-7,Pendente,Baixa,2025-03-04,2025-03-04,Básica
100294,1,Resumo de Mindset (C. Dweck) - seções 6-6,Concluída,Baixa,2025-03-04,2025-03-04,Básica
100295,1,Ler Mindset (C. Dweck) - capítulo 5,Concluída,Baixa,2025-03-04,2025-03-04,Básica
100296,1,Revisar anotações sobre Mindset (C. Dweck),Concluída,Baixa,2025-03-05,2025-03-05,Básica
100297,1,Exercícios práticos de Mindset (C. Dweck) (pág. 8-16),Concluída,Baixa,2025-03-05,2025-03-05,Básica
100298,1,Revisar anotações sobre Mindset (C. Dweck),Concluída,Baixa,2025-03-05,2025-03-05,Básica
100299,1,Exercícios práticos de Mindset (C. Dweck) (pág. 137-147),Concluída,Baixa,2025-03-05,2025-03-05,Básica
100300,1,Exercícios práticos de Mindset (C. Dweck) (pág. 249-259),Concluída,Baixa,2025-03-05,2025-03-05,Básica
100301,1,Apresentação de 5 slides sobre Mindset (C. Dweck),Pendente,,2025-03-05,2025-03-06,Média
100302,1,Flashcards de Mindset (C. Dweck) - termos do capítulo 11,Concluída,Baixa,2025-03-06,2025-03-06,Básica
100303,1,Revisar anotações sobre Mindset (C. Dweck),Concluída,Baixa,2025-03-06,2025-03-06,Básica
100304,1,Ler Mindset (C. Dweck) - capítulo 2,Concluída,Baixa,2025-03-06,2025-03-06,Básica
100305,1,Resumo de Mindset (C. Dweck) - seções 3-3,Concluída,Baixa,2025-03-06,2025-03-06,Básica
100306,1,Flashcards de Mindset (C. Dweck) - termos do capítulo 10,Adiada,Baixa,2025-03-07,2025-03-07,Básica
100307,1,Resumo de Mindset (C. Dweck) - seções 5-6,Concluída,Baixa,2025-03-07,2025-03-07,Básica
100308,1,Aplicar exemplo de código de Mindset (C. Dweck),Concluída,Baixa,2025-03-07,2025-03-07,Básica
100309,1,Resumo de Mindset (C. Dweck) - seções 6-8,Concluída,Baixa,2025-03-07,2025-03-07,Básica
100310,1,Resumo de Mindset (C. Dweck) - seções 12-12,Concluída,Baixa,2025-03-08,2025-03-08,Básica
100311,1,Revisar anotações sobre Mindset (C. Dweck),Concluída,Baixa,2025-03-08,2025-03-08,Básica
100312,1,Exercícios práticos de Mindset (C. Dweck) (pág. 210-216),Concluída,Baixa,2025-03-08,2025-03-08,Básica
100313,1,Exercícios práticos de Mindset (C. Dweck) (pág. 110-116),Concluída,Baixa,2025-03-08,2025-03-08,Básica
100314,1,Flashcards de Mindset (C. Dweck) - termos do capítulo 4,Pendente,Baixa,2025-03-08,2025-03-08,Básica
100315,1,Revisar anotações sobre Mindset (C. Dweck),Concluída,Baixa,2025-03-09,2025-03-09,Básica
100316,1,Resumo de Mindset (C. Dweck) - seções 6-6,Concluída,Baixa,2025-03-09,2025-03-09,Básica
100317,1,Exercícios práticos de Mindset (C. Dweck) (pág. 162-173),Concluída,Baixa,2025-03-09,2025-03-09,Básica
100318,1,Aplicar exemplo de código de Mindset (C. Dweck),Concluída,Baixa,2025-03-09,2025-03-09,Básica
100319,1,Resumo de Mindset (C. Dweck) - seções 2-4,Pendente,Baixa,2025-03-09,2025-03-09,Básica
100320,1,Ler Mindset (C. Dweck) - capítulo 1,Concluída,Baixa,2025-03-09,2025-03-09,Básica
100321,1,Revisar anotações sobre Mindset (C. Dweck),Adiada,Baixa,2025-03-10,2025-03-10,Básica
100322,1,Exercícios práticos de Mindset (C. Dweck) (pág. 168-183),Concluída,Baixa,2025-03-10,2025-03-10,Básica
100323,1,Revisar anotações sobre Mindset (C. Dweck),Concluída,Baixa,2025-03-10,2025-03-10,Básica
100324,1,Flashcards de Mindset (C. Dweck) - termos do capítulo 8,Pendente,Baixa,2025-03-10,2025-03-10,Básica
100325,1,Exercícios práticos de Mindset (C. Dweck) (pág. 150-161),Adiada,Baixa,2025-03-10,2025-03-10,Básica
100326,1,Revisar anotações sobre Mindset (C. Dweck),Concluída,Baixa,2025-03-11,2025-03-11,Básica
100327,1,Aplicar exemplo de código de Mindset (C. Dweck),Concluída,Baixa,2025-03-11,2025-03-11,Básica
100328,1,Ler Mindset (C. Dweck) - capítulo 10,Concluída,Baixa,2025-03-11,2025-03-11,Básica
100329,1,Ler Mindset (C. Dweck) - capítulo 6,Concluída,Baixa,2025-03-11,2025-03-11,Básica
100330,1,Aplicar exemplo de código de Mindset (C. Dweck),Concluída,Baixa,2025-03-11,2025-03-11,Básica
100331,1,Revisar anotações sobre Mindset (C. Dweck),Concluída,Baixa,2025-03-11,2025-03-11,Básica
100332,1,Flashcards de Mindset (C. Dweck) - termos do capítulo 9,Adiada,Baixa,2025-03-12,2025-03-12,Básica
100333,1,Revisar anotações sobre Mindset (C. Dweck),Concluída,Baixa,2025-03-12,2025-03-12,Básica
100334,1,Aplicar exemplo de código de Mindset (C. Dweck),Pendente,Baixa,2025-03-12,2025-03-12,Básica
100335,1,Aplicar exemplo de código de Mindset (C. Dweck),Concluída,Baixa,2025-03-13,2025-03-13,Básica
100336,1,Flashcards de Mindset (C. Dweck) - termos do capítulo 9,Pendente,Baixa,2025-03-13,2025-03-13,Básica
100337,1,Resumo de Mindset (C. Dweck) - seções 8-10,Pendente,Baixa,2025-03-13,2025-03-13,Básica
100338,1,Resumo de Mindset (C. Dweck) - seções 4-6,Concluída,Baixa,2025-03-13,2025-03-13,Básica
100339,1,Apresentação de 5 slides sobre Mindset (C. Dweck),Concluída,Média,2025-03-13,2025-03-13,Média
100340,1,Revisão sistemática rápida citando Mindset (C. Dweck),Concluída,Alta,2025-03-10,2025-03-18,Difícil
100341,1,Exercícios práticos de Mindset (C. Dweck) (pág. 106-112),Pendente,Baixa,2025-03-14,2025-03-14,Básica
100342,1,Aplicar exemplo de código de Mindset (C. Dweck),Concluída,Baixa,2025-03-14,2025-03-14,Básica
100343,1,Resumo de Mindset (C. Dweck) - seções 5-7,Concluída,Baixa,2025-03-14,2025-03-14,Básica
100344,1,Aplicar exemplo de código de Mindset (C. Dweck),Pendente,Baixa,2025-03-14,2025-03-14,Básica
100345,1,Exercícios práticos de Mindset (C. Dweck) (pág. 119-124),Concluída,Baixa,2025-03-14,2025-03-14,Básica
100346,1,Relatório semanal: síntese de Mindset (C. Dweck),Concluída,Média,2025-03-14,2025-03-16,Média
100347,1,Seminário: Mindset (C. Dweck) aplicado à prática,Concluída,Alta,2025-03-14,2025-03-14,Difícil
100348,1,Aplicar exemplo de código de Mindset (C. Dweck),Adiada,Baixa,2025-03-15,2025-03-15,Básica
100349,1,Aplicar exemplo de código de Mindset (C. Dweck),Concluída,Baixa,2025-03-15,2025-03-15,Básica
100350,1,Resumo de Mindset (C. Dweck) - seções 6-7,Concluída,Baixa,2025-03-15,2025-03-15,Básica
100351,1,Exercícios práticos de Mindset (C. Dweck) (pág. 54-68),Concluída,Baixa,2025-03-15,2025-03-15,Básica
100352,1,Aplicar exemplo de código de Mindset (C. Dweck),Pendente,Baixa,2025-03-15,2025-03-15,Básica
100353,1,Exercícios práticos de Mindset (C. Dweck) (pág. 136-145),Pendente,Baixa,2025-03-15,2025-03-15,Básica
100354,1,Revisar anotações sobre Mindset (C. Dweck),Concluída,Baixa,2025-03-16,2025-03-16,Básica
100355,1,Flashcards de Mindset (C. Dweck) - termos do capítulo 6,Concluída,Baixa,2025-03-16,2025-03-16,Básica
100356,1,Aplicar exemplo de código de Mindset (C. Dweck),Concluída,Baixa,2025-03-16,2025-03-16,Básica
100357,1,Resumo de Mindset (C. Dweck) - seções 4-6,Pendente,Baixa,2025-03-16,2025-03-16,Básica
100358,1,Flashcards de Mindset (C. Dweck) - termos do capítulo 8,Pendente,Baixa,2025-03-16,2025-03-16,Básica
100359,1, Apresentação de 5 slides sobre Mindset (C. Dweck)   ,Concluída,Média,2025-03-16,2025-03-17,Média
100360,1,Resumo de Mindset (C. Dweck) - seções 4-4,Concluída,Baixa,2025-03-17,2025-03-17,Básica
100361,1,Ler Mindset (C. Dweck) - capítulo 7,Concluída,Baixa,2025-03-17,2025-03-17,Básica
100362,1,Revisar anotações sobre Mindset (C. Dweck),Pendente,Baixa,2025-03-17,2025-03-17,Básica
100363,1,Flashcards de Mindset (C. Dweck) - termos do capítulo 5,Concluída,Baixa,2025-03-17,2025-03-17,Básica
100364,1,Aplicar exemplo de código de Mindset (C. Dweck),Concluída,Baixa,2025-03-17,2025-03-17,Básica
100365,1,Exercícios práticos de Mindset (C. Dweck) (pág. 117-122),Concluída,Baixa,2025-03-17,2025-03-17,Básica
100366,1,Relatório semanal: síntese de Mindset (C. Dweck),Concluída,Média,2025-03-17,2025-03-19,Média
100367,1,Ler Mindset (C. Dweck) - capítulo 6,Pendente,Baixa,2025-03-18,2025-03-18,Básica
100368,1,Ler Mindset (C. Dweck) - capítulo 10,Concluída,Baixa,2025-03-18,2025-03-18,Básica
100369,1,Exercícios práticos de Mindset (C. Dweck) (pág. 36-46),Concluída,Baixa,2025-03-18,2025-03-18,Básica
100370,1,Resumo de Mindset (C. Dweck) - seções 10-10,Pendente,Baixa,2025-03-18,2025-03-18,Básica
100371,1,Aplicar exemplo de código de Mindset (C. Dweck),Pendente,Baixa,2025-03-18,2025-03-18,Básica
100372,1,Exercícios práticos de Mindset (C. Dweck) (pág. 178-183),Concluída,Baixa,2025-03-19,2025-03-19,Básica
100373,1,Revisar anotações sobre Mindset (C. Dweck),Concluída,Baixa,2025-03-19,2025-03-19,Básica
100374,1,Aplicar exemplo de código de Mindset (C. Dweck),Concluída,Baixa,2025-03-19,2025-03-19,Básica
100375,1,Implementar exemplo prático inspirado em Mindset (C. Dweck),Concluída,Média,2025-03-19,2025-03-19,Média
100376,1, Flashcards de Mindset (C. Dweck) - termos do capítulo 3   ,Pendente,Baixa,2025-03-20,2025-03-20,Básica
100377,1,Exercícios práticos de Mindset (C. Dweck) (pág. 119-126),Concluída,Baixa,2025-03-20,2025-03-20,Básica
100378,1,Ler Mindset (C. Dweck) - capítulo 9,Pendente,Baixa,2025-03-20,2025-03-20,Básica
100379,1,Ler Mindset (C. Dweck) - capítulo 3,Concluída,Baixa,2025-03-20,2025-03-20,Básica
100380,1,Revisar anotações sobre Mindset (C. Dweck),Pendente,Baixa,2025-03-21,2025-03-21,Básica
100381,1,Revisar anotações sobre Mindset (C. Dweck),Concluída,Baixa,2025-03-21,2025-03-21,Básica
100382,1,Resumo de Mindset (C. Dweck) - seções 3-5,Concluída,Baixa,2025-03-21,2025-03-21,Básica
100383,1,Aplicar exemplo de código de Mindset (C. Dweck),Concluída,Baixa,2025-03-22,2025-03-22,Básica
100384,1,Flashcards de Mindset (C. Dweck) - termos do capítulo 10,Pendente,Baixa,2025-03-22,2025-03-22,Básica
100385,1,Revisar anotações sobre Mindset (C. Dweck),Concluída,Baixa,2025-03-22,2025-03-22,Básica
100386,1,Exercícios práticos de Mindset (C. Dweck) (pág. 225-238),Pendente,Baixa,2025-03-22,2025-03-22,Básica
100387,1,Flashcards de Mindset (C. Dweck) - termos do capítulo 10,Pendente,Baixa,2025-03-22,2025-03-22,Básica
